"","Drug_Overdose_Deaths","Alcohol_Impaired_Driving_Deaths","Unemployment_Rate","Income_Inequality","Highschool_Comp_Rate","Adult_Smoking_Rate","Excessive_Drinking_Rate","Median_House_Income","College_Education_Rate","Children_In_Poverty","Single_Parent_House","Social_Associations","Pop_Under_18","Pop_Over_65","NH_Black","American_Or_Alaska_Native","Hispanic_Pop","Female_Pop","Rural_Pop"
"2768",9.9642494807,0.3414634146,0.0330963678,3.3237761681,0.9434357736,0.116,0.2077971505,124291,0.7911692504,0.06,0.1289270794,7.7332210584,0.2623855594,0.1262905006,0.0904080904,0.0092201805,0.209199078,0.4998539056,0.1373598345
"2769",NA,0.3888888889,0.0330208777,4.2221461708,0.8289473684,0.177,0.171601236,52729,0.5119721376,0.242,0.2203463203,18.103188173,0.2343036819,0.2043817831,0.022720357,0.0202860331,0.3582513439,0.4859519221,1
"2770",9.2894787364,0.1511627907,0.041530981,4.177424395,0.8415279355,0.19,0.1855324177,55085,0.5298963215,0.221,0.2237477752,12.134311662,0.2226013913,0.1738135863,0.1631822699,0.0110813193,0.1859449122,0.4673091707,0.6407476922
"2771",NA,0.2608695652,0.0702020202,4.5802830415,0.8691367757,0.214,0.1486072656,50564,0.5070028011,0.271,0.2790432802,13.945612113,0.1761544586,0.3069267516,0.0630971338,0.0112460191,0.0524482484,0.4975119427,1
"2772",NA,0.3928571429,0.058177117,5.5745856354,0.8231571746,0.242,0.1442014549,49591,0.3066202091,0.321,0.3479099678,7.5738449886,0.1986763396,0.2670230368,0.209240168,0.0096729031,0.082983327,0.5008272878,1
"2773",18.596434134,0.2790697674,0.0484727756,5.0857737971,0.8556021264,0.205,0.1647994295,57855,0.4546601767,0.27,0.2044951473,2.8696463161,0.2087977988,0.2324326231,0.0868138846,0.0128756879,0.1680541837,0.4983420347,1
"2774",10.31951174,0.2602739726,0.0601426767,5.1467378686,0.8229614695,0.166,0.1883365066,62919,0.5102442223,0.237,0.3396988819,7.6041263146,0.258784344,0.1505846699,0.0165537353,0.0109929382,0.5868713726,0.4924950682,0.2783215766
"2775",NA,0,0.0353151542,3.7526893983,0.8581146744,0.197,0.1758989376,51350,0.4411960133,0.279,0.2608294931,13.729191694,0.190418956,0.2268200549,0.0396634615,0.0154532967,0.3123282967,0.4469436813,1
"2776",NA,0,0.0353697749,5.7593623101,0.819939577,0.149,0.1755545255,54168,0.5320945946,0.227,0.1622073579,16.467682174,0.2312261349,0.2231650403,0.0148493848,0.0140008485,0.5519728468,0.4904539669,1
"2777",NA,0.1481481481,0.0413815057,4.5208462164,0.8443336355,0.183,0.1835848744,60387,0.5517460317,0.21,0.0966674545,10.699001427,0.2529665588,0.1521035599,0.0438091813,0.014083663,0.4285628671,0.4640417116,0.3180368533
"2778",NA,0,0.0273224044,5.1923644989,0.9352886406,0.152,0.1835005824,64690,0.6900763359,0.195,0.0744525547,31.133250311,0.2319522913,0.2065285625,0.0166352793,0.011299435,0.12868801,0.4940364093,1
"2779",NA,0.2325581395,0.042161574,5.5558264757,0.8168721691,0.219,0.1619753549,51551,0.4709524677,0.274,0.2737261146,10.860938218,0.2575808064,0.1818143952,0.1683605465,0.0107880706,0.1958930357,0.5024575142,0.7867371576
"2780",NA,0.0555555556,0.0283224401,3.6077626535,0.7207093097,0.168,0.1836868601,73395,0.4391634981,0.153,0.140569395,17.869907076,0.2729546267,0.1586280815,0.0121471954,0.0175062522,0.4601643444,0.4726688103,1
"2781",9.3518462103,0.1698113208,0.0371890869,4.4918268244,0.8759462412,0.167,0.1760332978,67978,0.6425272461,0.165,0.2519425019,12.395335306,0.2401187159,0.1737378163,0.1711047362,0.0090814395,0.2102041154,0.5145584114,0.3492476839
"2782",NA,0.3636363636,0.0380494205,4.5772277228,0.9286585366,0.157,0.1874478923,75568,0.640163562,0.134,0.2329693188,9.5046995459,0.2106180178,0.1995490417,0.0103515425,0.0169109357,0.1792559188,0.4999487547,1
"2783",5.1295730143,0.3333333333,0.1095137249,6.5508575987,0.6086968435,0.198,0.1497931327,35758,0.4748241052,0.4,0.4119623029,1.9682357038,0.3219936709,0.1124330574,0.0018865628,0.0041686952,0.9606408228,0.5118366602,0.2859526699
"2784",NA,0.5,0.0373189295,5.3602776295,0.8327559055,0.181,0.1811230878,50710,0.4577922078,0.26,0.2544204322,6.5409353538,0.2083067093,0.2039403621,0.0318423855,0.0157614483,0.2591054313,0.4509052183,0.400615317
"2785",NA,0.2222222222,0.04,3.166660222,0.9012195122,0.147,0.1962935439,75895,0.5297805643,0.171,0.2572614108,21.723388849,0.292166549,0.1383203952,0.0134086097,0.0183486239,0.3846153846,0.4975299929,1
"2786",NA,0,0.0302158273,4.3202025239,0.8088426528,0.184,0.1644421874,53153,0.2903225806,0.196,0.2113821138,24.650780608,0.2055837563,0.2707275804,0.0321489002,0.0152284264,0.203891709,0.4974619289,1
"2787",NA,0.0625,0.0570599613,4.4678063341,0.8,0.159,0.1631972412,68838,0.4954864594,0.216,0.4123616236,18.077734257,0.2402859807,0.2008082064,0.0074603668,0.0180292198,0.6593099161,0.4926950575,1
"2788",NA,0,0.0402632598,6.408950299,0.7789799073,0.22,0.1608658591,52148,0.4552281918,0.274,0.1404011461,14.269406393,0.2392094172,0.1697427699,0.0803662258,0.0199098968,0.4708617933,0.4589449208,1
"2789",13.931876117,0.225772098,0.0360553765,4.2643856045,0.8705962412,0.146,0.1732656989,76285,0.6485014119,0.139,0.2505936714,6.9598683644,0.2520696465,0.1234329422,0.1803842485,0.0094026952,0.3052527273,0.5075659231,0.0122815828
"2790",13.553357428,0.15625,0.0333522092,4.4073510867,0.8998921722,0.164,0.1938844429,61798,0.6173608718,0.195,0.2633943904,12.907637135,0.2430509152,0.1495904604,0.076073104,0.0103469892,0.26047271,0.5092895573,0.1750600525
"2791",NA,0,0.0341463415,3.0812852722,0.9373259053,0.162,0.1357031873,47969,0.675,0.23,0.3611111111,0,0.1818181818,0.3347763348,0.0144300144,0.0432900433,0.544011544,0.4776334776,1
"2792",NA,0.1538461538,0.0414786159,4.8428012221,0.7599238717,0.21,0.1684287938,46998,0.493576741,0.3,0.3680469716,8.5077420453,0.2796749373,0.1506873001,0.0357050229,0.0136595487,0.5820869716,0.4731563932,0.3014960696
"2793",NA,0.1666666667,0.0311653117,3.9352481636,0.9022556391,0.185,0.1650219183,50997,0.5949367089,0.19,0.3384615385,20.066889632,0.2322580645,0.2541935484,0.0103225806,0.0109677419,0.135483871,0.4980645161,1
"2794",NA,0.1489361702,0.0431523796,4.356681387,0.7758904674,0.191,0.1697087429,58411,0.4426789232,0.221,0.3125973737,10.582689286,0.2824275827,0.1496090746,0.0894321969,0.0248654191,0.4578313253,0.5066649577,0.5065446283
"2795",10.038452851,0.3571428571,0.0342522374,4.1773485817,0.8664597077,0.151,0.1925268589,60348,0.6227419603,0.168,0.2485536973,10.886769226,0.238552636,0.1671853447,0.0345271339,0.0118006258,0.4272701275,0.4994869293,0.1668374957
"2796",16.754257063,0.2541856925,0.0281923029,4.544227923,0.9082349418,0.107,0.2295052999,95151,0.7838003783,0.117,0.2214814954,8.7882349516,0.1992414259,0.1097308879,0.0845694779,0.0119794698,0.3301161911,0.4880635025,0.0511065054
"2797",NA,0.3125,0.0524351558,4.4772310187,0.8642148512,0.212,0.1559092321,49629,0.502027575,0.278,0.3668267455,15.910898966,0.1969134038,0.2659331237,0.083166619,0.0111460417,0.1249642755,0.5103601029,1
"2798",20.524155352,0.1219512195,0.0601367378,4.6919620569,0.8258403652,0.223,0.1710811555,50722,0.337299959,0.254,0.3470464135,12.452059571,0.1950074888,0.2297553669,0.1106340489,0.0092361458,0.0769345981,0.4628557164,1
"2799",11.138249545,0.0833333333,0.0425878128,5.0348957258,0.8655349248,0.203,0.1750262385,59690,0.5503147797,0.214,0.2117263844,7.1815004548,0.2351487479,0.1875353041,0.079363585,0.0124035022,0.098686688,0.5033421201,0.8069059963
"2800",NA,0.375,0.0268199234,5.7448107448,0.7895216401,0.176,0.1777525869,61607,0.3838630807,0.225,0.1860986547,0,0.2734771574,0.1643401015,0.0291878173,0.0307741117,0.5561548223,0.4971446701,1
"2801",NA,0.0526315789,0.0437289338,5.5596629986,0.7613973912,0.165,0.1665186469,48427,0.5410926366,0.387,0.3550478543,10.918354968,0.2636728148,0.1636728148,0.0080192462,0.0131515638,0.7235765838,0.5041299118,0.3516528253
"2802",NA,0.1785714286,0.0449195939,5.2309322034,0.735397095,0.166,0.1692306886,52593,0.5721408785,0.299,0.3444893681,6.9380203515,0.2807209175,0.1342897954,0.0145149771,0.0099357224,0.8269545856,0.4813678948,0.1030975497
"2803",13.683166285,0.1318681319,0.0347389198,4.6649420849,0.8603113772,0.186,0.1823028925,57706,0.546070362,0.174,0.2581470115,9.6287229702,0.228065989,0.2025008352,0.0289855072,0.0100542484,0.1366232361,0.5060691389,1
"2804",8.7277805254,0.3043478261,0.041750272,4.6601834583,0.8383770755,0.168,0.1758131177,67905,0.5683658485,0.197,0.2747657003,8.9046216085,0.2492834788,0.1704496788,0.0561686707,0.0091473124,0.4928238072,0.5062757371,0.2774121486
"2805",8.5159023271,0.1829268293,0.0468756522,4.8297994544,0.8529388806,0.199,0.1947103371,53301,0.4525534061,0.212,0.3153379953,6.1556612847,0.1435273234,0.1442753899,0.2274375555,0.0078610371,0.1873335869,0.4157220743,0.4317408377
"2806",11.015833812,0.1764705882,0.0429469548,4.3855789534,0.8669694389,0.155,0.1898480483,75223,0.5600059782,0.182,0.223838081,4.0146534852,0.2326558309,0.1190260768,0.2448217921,0.0146863993,0.319691731,0.5027304747,0.7736028454
"2807",NA,0.1186440678,0.0367135695,3.9778216305,0.8021993318,0.176,0.1784804223,60775,0.4720812183,0.197,0.2338611449,6.2533500089,0.2886720175,0.1338927399,0.0411346224,0.0171470266,0.5709595038,0.4883254287,0.2131569907
"2808",12.088075578,0.2307692308,0.0397220766,4.5279541905,0.8972514982,0.161,0.1748646068,66911,0.5766251729,0.186,0.1962259171,15.045554596,0.2106252938,0.2354047402,0.1589645731,0.0066096961,0.1793744296,0.5122099616,0.514173998
"2809",13.37747088,0.218487395,0.0411710576,5.0934754241,0.6912641998,0.158,0.168625298,56289,0.5359203838,0.272,0.2923169197,3.6201459255,0.3100642318,0.1021360819,0.0043431175,0.0057173799,0.9529165733,0.5023676152,0.058596704
"2810",17.605352027,0.0833333333,0.0380089653,5.1015541922,0.8128697953,0.174,0.1707562535,57487,0.5258929436,0.211,0.2267425586,14.381246854,0.2545667559,0.1783664881,0.1204332441,0.0082727621,0.4411820964,0.5034429992,0.4752946837
"2811",NA,0.0952380952,0.0392156863,3.9155539516,0.8580533024,0.203,0.1663639062,55713,0.4425332291,0.218,0.1847914963,20.296326365,0.2433950489,0.2128146453,0.0278760141,0.0205949657,0.2587892657,0.4982317454,1
"2812",15.676200494,0.2957746479,0.0390926467,4.7979768666,0.8754971489,0.178,0.1970991266,56634,0.591093929,0.207,0.2957151686,10.225341934,0.2269230177,0.1528566373,0.1047408023,0.0146947945,0.2095354598,0.4819354045,0.1274835717
"2813",NA,0.15,0.0488410596,4.9170590366,0.7844421464,0.22,0.1574711317,52983,0.4541139241,0.241,0.2067156348,10.996779515,0.2105515971,0.1878952846,0.0751741254,0.0164918741,0.313745897,0.49931951,0.260960658
"2814",NA,0.4705882353,0.0817766708,5.9035711996,0.6748414049,0.193,0.1631105609,41648,0.333564855,0.364,0.3455475947,3.4455601496,0.237849377,0.1456088964,0.0197090801,0.0069503053,0.88234126,0.4541031624,0.3559809562
"2815",8.966032779,0.2314814815,0.029248461,3.5732862163,0.9410689129,0.11,0.1804583828,101891,0.7855101405,0.065,0.1669358121,6.0028676912,0.2383239651,0.1291177776,0.0709379254,0.0088082238,0.2534069685,0.5004274535,0.0915261807
"2816",10.366051182,0.2619047619,0.032599492,4.1129770225,0.9075181609,0.147,0.1839640932,79432,0.6301077037,0.131,0.1329416702,6.2430497298,0.2320280649,0.167403053,0.0178439367,0.0106570589,0.4153218925,0.4937138523,0.8731131791
"2817",NA,0.3,0.0394769927,3.2304574688,0.7247058824,0.165,0.1890071315,69775,0.4015345269,0.194,0.1237396884,6.7430883345,0.28113879,0.125376403,0.0210785656,0.0220366822,0.6418012592,0.4819326581,0.1809780516
"2818",15.508830634,0.2125,0.0351199324,3.9808852858,0.8702002455,0.174,0.1930778514,80096,0.5619839417,0.116,0.2053057188,10.039880637,0.2439548702,0.1553374725,0.0170772415,0.0123239202,0.2129915215,0.4945056412,0.9050734351
"2819",13.071420791,0.2692307692,0.0449167397,4.6146201328,0.860942618,0.185,0.1661565636,57504,0.5040859211,0.184,0.2500879765,12.861035422,0.1849670273,0.2775038948,0.0414452483,0.0106494227,0.1139851036,0.4962972448,0.8729121602
"2820",NA,0.2857142857,0.0404747413,4.5665109183,0.6849434291,0.159,0.1886832477,62748,0.4710703954,0.181,0.1823720552,11.831208098,0.3289491343,0.1187760032,0.0115420749,0.0216078379,0.6874245068,0.4851697759,1
"2821",NA,0.0666666667,0.0342694544,4.6919977191,0.8810558506,0.175,0.1786934604,58297,0.6350655431,0.222,0.2032273152,12.237859487,0.2358311992,0.2056563857,0.0139182719,0.0141966373,0.2048769625,0.4996102884,0.5195052331
"2822",NA,0.2,0.0692139738,7.5218230653,0.6558392315,0.188,0.1475350224,39403,0.3760233918,0.471,0.3417163027,0,0.3212506318,0.1319228825,0.0035381616,0.0049823092,0.9503213228,0.4994584447,0.2121823025
"2823",NA,0.3181818182,0.0857142857,4.7650416998,0.725523875,0.187,0.1510951608,36237,0.5685154976,0.419,0.5834211451,4.1955108034,0.2914578223,0.1462088088,0.0092780207,0.0140769969,0.9369734457,0.4935480431,0.306204757
"2824",18.940531021,0.2231046931,0.023165115,3.7453129158,0.9324140436,0.073,0.124058085,88531,0.7181721593,0.085,0.1414045504,3.5440648896,0.2755584477,0.1198532892,0.0121681259,0.0154194274,0.1514691789,0.4921820279,0.1021858922
"2825",NA,0.2666666667,0.0271871732,3.3991525884,0.9228955435,0.107,0.1354851642,66394,0.7300469484,0.132,0.0817724989,0,0.2868841272,0.1540876211,0.0032755562,0.0219735226,0.1347072472,0.464856012,1
"2826",19.682646274,0.2884615385,0.0225218712,3.5145652056,0.9342169435,0.112,0.1367019595,79450,0.6136618141,0.091,0.1125041607,2.5130679534,0.30456275,0.1288171973,0.0041789977,0.0113499626,0.1018081889,0.4849751211,0.3173793917
"2827",9.350281772,0.1320754717,0.0199969149,3.7457252358,0.9415689182,0.1,0.1202313579,76631,0.7533315913,0.095,0.1300962556,2.9836192029,0.2892853831,0.1013747298,0.0088176753,0.0099947921,0.1129390111,0.4971356823,0.1443967136
"2828",29.22315123,0.15,0.0351105332,4.4097176043,0.9199157007,0.136,0.1290144803,59243,0.6661894048,0.168,0.1978252575,5.3995680346,0.2513246804,0.1897817316,0.00549317,0.0171114676,0.1383501045,0.5007048758,0.3461689202
"2829",NA,0.5,0.0454545455,4.0616134454,0.9277389277,0.109,0.1202851417,66427,0.7603305785,0.089,0,0,0.2120315582,0.2652859961,0.0009861933,0.0138067061,0.0710059172,0.4270216963,1
"2830",15.157144468,0.2222222222,0.0216100315,3.3065846417,0.9571810635,0.08,0.1148875818,103143,0.7559332444,0.068,0.1337507316,2.5593204187,0.2992555711,0.1111264286,0.0120638576,0.0081227632,0.1109885714,0.4914420405,0.0083655243
"2831",25.158498541,0.1666666667,0.0318977287,4.0240249003,0.8917235495,0.134,0.1205636529,67256,0.5047489824,0.17,0.1391776571,2.5265285498,0.3195774019,0.1315410942,0.0033728486,0.0488567035,0.0876940628,0.4908982689,0.6804960196
"2832",NA,0.1923076923,0.0329108294,4.1135593789,0.9331423114,0.126,0.1194881098,64651,0.6157570423,0.148,0.185840708,0,0.2767600753,0.1780374294,0.0029705911,0.0132686405,0.0713932072,0.4854936132,1
"2833",NA,0.2666666667,0.0589237057,3.9433475091,0.959434214,0.121,0.1167622666,66786,0.6442376521,0.143,0.1561371841,0,0.2207915168,0.2404847567,0.00492331,0.029918576,0.0761219466,0.4809695133,1
"2834",NA,0.2121212121,0.0322580645,4.0605910808,0.9449067432,0.125,0.1249736759,67218,0.7364608486,0.141,0.2799325464,5.1743764876,0.2010441192,0.2064694442,0.0073702528,0.0498515713,0.1124987204,0.5042481318,0.179542869
"2835",12.777919755,0.0909090909,0.0244560331,3.8874214471,0.9301268466,0.124,0.1304472062,66499,0.6665482955,0.135,0.1474358974,3.8004593599,0.2697464319,0.1381409281,0.0059747874,0.0248922776,0.1039741146,0.4975732432,0.2860933163
"2836",NA,0.15625,0.0196414653,3.5391952529,0.9357185273,0.123,0.1445793584,94181,0.5738597686,0.102,0.1435692921,0,0.3317418636,0.1196785231,0.0038991008,0.0125726108,0.0577703509,0.481419591,0.462922111
"2837",NA,0.3181818182,0.0249515504,4.10007856,0.9438202247,0.111,0.1181506485,66609,0.7128608924,0.1,0.1782682513,0,0.2316761882,0.2364166768,0.0074146104,0.0176248936,0.0560350067,0.4916737571,1
"2838",27.722472845,0.1836734694,0.0227127319,3.8256750501,0.9054958939,0.125,0.1135309982,67318,0.5428941405,0.141,0.1304455446,0,0.308552138,0.1759939985,0.0033008252,0.0219054764,0.1280570143,0.4822955739,1
"2839",NA,0.3571428571,0.0198352664,2.9068128777,0.9821325648,0.084,0.1401541026,119482,0.8120683388,0.036,0.0494466682,0,0.3329956359,0.1242986284,0.003117207,0.0038965087,0.0304706983,0.4811408978,1
"2840",NA,0,0.0406976744,5.5193586781,0.8889789303,0.153,0.1001506983,54495,0.4558823529,0.259,0.1480362538,0,0.2037659718,0.2932078009,0.0026899798,0.0100874243,0.0800268998,0.5030262273,1
"2841",NA,0.3333333333,0.0247801759,3.4367137514,0.9581151832,0.111,0.1242848139,71800,0.7079646018,0.116,0.1552567237,0,0.2735920852,0.204718417,0.0060882801,0.0087519026,0.0662100457,0.4695585997,1
"2842",22.719669739,0.2732394366,0.0229974713,3.8021042318,0.9178803962,0.086,0.1679316224,91713,0.7075232644,0.084,0.1692591942,4.6526485961,0.2502687023,0.1206795829,0.0191568943,0.0144833708,0.1970736527,0.4931250142,0.0069142231
"2843",22.185246811,0.2380952381,0.0437734501,5.6017229954,0.8779885509,0.162,0.112512726,50452,0.5871938625,0.29,0.2763511861,0,0.2814262832,0.1518211575,0.0036910648,0.4707152309,0.0665784525,0.500661606,1
"2844",17.498195499,0.0625,0.0273690406,3.7980269171,0.8980450954,0.119,0.1213658231,65044,0.5599778117,0.184,0.1174285714,0,0.2349280043,0.148062172,0.0096891401,0.0168887095,0.0941999731,0.4676019378,0.8224496255
"2845",22.968793066,0.2105263158,0.0283825816,3.676991823,0.9198442436,0.13,0.1273488014,73014,0.6014194994,0.134,0.1088545898,0,0.2788980017,0.1708731705,0.0048937424,0.0159046626,0.0577280348,0.4875617382,0.6100269492
"2846",12.525736474,0.125,0.0214615179,NA,0.9603901965,0.071,0.1566020596,132358,0.759319049,0.051,0.1870755094,8.5860812661,0.2250209127,0.1561948136,0.0079235988,0.0058090901,0.1086764569,0.4861046566,0.4464197181
"2847",22.38027671,0.28,0.0252922868,2.9720379712,0.926007629,0.106,0.1416098299,91353,0.6188908467,0.071,0.1364781217,2.2181628392,0.309079991,0.0936897941,0.0083819151,0.0139990492,0.1504991618,0.4889658969,0.1974744835
"2848",31.508321904,0.6,0.0358560091,3.8149408472,0.8870550618,0.135,0.1449670672,67554,0.575942294,0.146,0.1169011638,3.3145508784,0.3089039067,0.1235561778,0.0047117741,0.0753614604,0.0903314396,0.4916399666,0.4476417743
"2849",13.030604174,0.1739130435,0.0213893676,3.5437718638,0.9525878263,0.07,0.0903809581,95085,0.8026011657,0.059,0.1018962664,1.751860622,0.3130842186,0.080028871,0.0069116814,0.0087638127,0.1311183684,0.4910340331,0.0422915412
"2850",11.367511652,0.2765957447,0.023138268,3.7790706848,0.9550835166,0.084,0.1366902879,115793,0.7627627628,0.056,0.1182693224,2.4880435684,0.2844425025,0.1395996614,0.0050793304,0.0074005298,0.13823425,0.4858953003,0.2786018167
"2851",19.144113637,0.1911764706,0.025140657,3.9763108941,0.9439129822,0.094,0.1146850043,75572,0.7394784888,0.13,0.1190161041,3.5037076548,0.2401355726,0.2236392149,0.0064852287,0.0170477539,0.1161574261,0.500222582,0.1486584683
"2852",NA,0,0.0441079658,3.2977823773,0.9309754706,0.118,0.1288477412,63705,0.6083788707,0.186,0.1558219178,0,0.2287334594,0.2306238185,0.0060491493,0.0109640832,0.0699432892,0.4820415879,1
"2853",24.938697643,0.1546391753,0.0246260597,3.4632240194,0.9224406821,0.111,0.1349056231,83465,0.6184744686,0.104,0.1757246882,3.2950656392,0.2637770301,0.1241833945,0.0132140777,0.0137668283,0.1921197799,0.4917105961,0.0559142409
"2854",30.376574431,0.31875,0.0264117081,4.4642351831,0.9420804169,0.161,0.2160466341,74555,0.714678724,0.111,0.211482702,12.624502378,0.1773503085,0.2155134577,0.014018706,0.0039346958,0.0229606345,0.5023289814,0.6487978889
"2855",12.625351706,0.3461538462,0.0242476519,4.0222859723,0.9445956827,0.146,0.1922600128,79526,0.6539054471,0.09,0.1505536275,10.466988728,0.1582308798,0.230533823,0.011655756,0.0031135239,0.026345202,0.4987758795,0.8352915986
"2856",36.071032186,0.3888888889,0.0319800408,5.0138964479,0.9412707285,0.163,0.1769600477,69249,0.6978570478,0.13,0.2659985684,13.668524871,0.1847988875,0.2468175011,0.013478819,0.0038778348,0.02610184,0.5068463843,0.6315902214
"2857",41.065027025,0.3333333333,0.0312137149,4.5043212636,0.9374573573,0.178,0.1824298494,61554,0.6496198002,0.141,0.2106726925,12.498766569,0.1841459825,0.230059845,0.0081428431,0.005232349,0.020569672,0.4987082638,0.8384877452
"2858",22.53770538,0.2682926829,0.0206375511,4.6083537948,0.9527291186,0.119,0.219379768,86579,0.832492545,0.09,0.2099239257,11.429248216,0.1695619045,0.1697095705,0.025865175,0.0025457617,0.0265326253,0.5073271865,0.2606536243
"2859",NA,0.6,0.0395670026,4.0404032126,0.8888645331,0.211,0.1551446264,54570,0.5205855444,0.174,0.2482893451,5.0632911392,0.1738405072,0.2776109443,0.0071738405,0.006006006,0.017684351,0.4938271605,1
