"","alcohol_impaired_driving_deaths","uninsured","mental_health_providers","high_school_completion","some_college","unemployment","children_in_poverty","income_inequality","children_in_single_parent_households","social_associations","injury_deaths","severe_housing_problems","food_insecurity","drug_overdose_deaths","high_school_graduation","disconnected_youth","reading_scores","math_scores","school_segregation","school_funding_adequacy","gender_pay_gap","median_household_income","living_wage","children_eligible_for_free_or_reduced_price_lunch","residential_segregation_black_white","child_care_cost_burden","child_care_centers","homicides","suicides","firearm_fatalities","motor_vehicle_crash_deaths","juvenile_arrests","voter_turnout","census_participation","population","percent_below_18_years_of_age","percent_65_and_older","percent_non_hispanic_black","percent_american_indian_or_alaska_native","percent_asian","percent_native_hawaiian_or_other_pacific_islander","percent_hispanic","percent_non_hispanic_white","percent_not_proficient_in_english","percent_female","percent_rural"
"2797","0.3125","0.2033409565","0.0003572449","0.8642148512","0.502027575","0.0524351558","0.278","4.4772310187","0.3668267455","15.910898966","104.44151275","0.1048321048","0.183",NA,"0.9211180124",NA,"2.564762127","2.733848019","0.0704849179","-4605.01675","0.6758045899","49629",NA,"0.7384135472","58.417835277","0.2742146729","4.4378698225",NA,"17.746143749","15.116534741","40.349565012","21.666666667","0.6128975265","0.348","13996","0.1969134038","0.2659331237","0.083166619","0.0111460417","0.0065018577","0.0007859388","0.1249642755","0.7615032867","0.0164410798","0.5103601029","1"
"2798","0.1219512195","0.2226295737","0.0002995507","0.8258403652","0.337299959","0.0601367378","0.254","4.6919620569","0.3470464135","12.452059571","107.90523106","0.1448663854","0.192","20.524155352","0.9462616822",NA,"2.721033888","2.918475261","0.1118848765","-2766.1011","0.713105033","50722",NA,"0.6690990738","54.943797563","0.2683056662","4.6296296296",NA,"24.851644764","14.074595355","30.152369976","8.8888888889","0.5699115044","0.369","20030","0.1950074888","0.2297553669","0.1106340489","0.0092361458","0.0066899651","0.0007488767","0.0769345981","0.7840738892","0.0115176152","0.4628557164","1"
"2799","0.0833333333","0.1907037488","0.000400113","0.8655349248","0.5503147797","0.0425878128","0.214","5.0348957258","0.2117263844","7.1815004548","87.401673118","0.1389854065","0.163","11.138249545","0.9344402277",NA,"2.927334426","2.995257378","0.0443266806","-900.5137286","0.7479546624","59690",NA,"0.6630571644","34.984843471","0.2349472273","2.9952931108","8.9715188781","17.983074217","22.090532766","23.463972451","7.8571428571","0.6148738812","0.56","42488","0.2351487479","0.1875353041","0.079363585","0.0124035022","0.0080493316","0.0009414423","0.098686688","0.7854688383","0.0096153846","0.5033421201","0.8069059963"
"2800","0.375","0.2232438396",NA,"0.7895216401","0.3838630807","0.0268199234","0.225","5.7448107448","0.1860986547","0","95.083617652","0.0669144981","0.126",NA,NA,NA,"2.792159571","3.063995052","0.0734880126","6599.1271","0.6010375969","61607",NA,"0.5676646707","58.888888889","0.2740597659","19.801980198",NA,NA,NA,NA,NA,"0.576","0.344","3152","0.2734771574","0.1643401015","0.0291878173","0.0307741117","0.0079314721","0","0.5561548223","0.3864213198","0.0364779874","0.4971446701","1"
"2801","0.0526315789","0.2385704454","0.0008019246","0.7613973912","0.5410926366","0.0437289338","0.387","5.5596629986","0.3550478543","10.918354968","71.109766246","0.1182735426","0.159",NA,"0.8887257618",NA,"2.515470963","2.677915347","0.1436067302","-5177.06025","0.7055019658","48427",NA,"0.7494066456","77.33464095","0.252875462","6.1179087875",NA,"15.399566688","9.0778424994","17.673521851","10","0.5738696255","0.398","24940","0.2636728148","0.1636728148","0.0080192462","0.0131515638","0.0133119487","0.0010024058","0.7235765838","0.2478748998","0.0712614798","0.5041299118","0.3516528253"
"2802","0.1785714286","0.2448719582","0.0006301727","0.735397095","0.5721408785","0.0449195939","0.299","5.2309322034","0.3444893681","6.9380203515","53.681924354","0.2077486272","0.148",NA,"0.8391994917","0.1087824351","2.547529854","2.660259389","0.1213612948","-4664.6875","0.6639744335","52593",NA,"0.7150674592","69.951913578","0.2328446751","3.8236043844","3.2173244145","10.469714241","9.425070688","11.114393432","16.470588235","0.5204359673","0.523","47606","0.2807209175","0.1342897954","0.0145149771","0.0099357224","0.0084653195","0.0019535353","0.8269545856","0.1427131034","0.1242233198","0.4813678948","0.1030975497"
"2803","0.1318681319","0.206765833","0.0004136241","0.8603113772","0.546070362","0.0347389198","0.174","4.6649420849","0.2581470115","9.6287229702","93.510444907","0.1188094657","0.137","13.683166285","0.9481044349","0.0772370487","2.910972013","2.985936401","0.031001892","-2033.909243","0.770657286","57706",NA,"0.5582302569","57.592917318","0.2430249887","3.9109506619","6.337119551","19.196661801","18.492737239","30.671658627","9.4444444444","0.619369423","0.559","62859","0.228065989","0.2025008352","0.0289855072","0.0100542484","0.0059816415","0.0015431362","0.1366232361","0.807521596","0.015118294","0.5060691389","1"
"2804","0.3043478261","0.203931237","0.0017350244","0.8383770755","0.5683658485","0.041750272","0.197","4.6601834583","0.2747657003","8.9046216085","63.602285326","0.1376076261","0.15","8.7277805254","0.938643617","0.0954101147","2.505059322","2.656444779","0.0755329282","-7080.550667","0.6792177216","67905",NA,"0.6865311746","42.156559211","0.2197481776","4.8107761386","5.4351877159","18.239430434","16.554019468","18.169056079","29.565217391","0.5240744999","0.594","91065","0.2492834788","0.1704496788","0.0561686707","0.0091473124","0.014242574","0.0011200791","0.4928238072","0.423565585","0.0282347971","0.5062757371","0.2774121486"
"2805","0.1829268293","0.2006036825","0.0006212755","0.8529388806","0.4525534061","0.0468756522","0.212","4.8297994544","0.3153379953","6.1556612847","54.371909297","0.2127470575","0.144","8.5159023271","0.8379509018","0.1505284691","2.552960407","2.658114783","0.036693581","-4319.648","0.7390917186","53301",NA,"0.5641926076","29.533958539","0.3607061781","6.7545834674","3.5292733618","11.627475398","8.1557863945","14.509234932","17.619047619","0.4112156043","0.46","78870","0.1435273234","0.1442753899","0.2274375555","0.0078610371","0.0118676303","0.0010650437","0.1873335869","0.5577532649","0.0234294958","0.4157220743","0.4317408377"
"2806","0.1764705882","0.2376281113","0.0002908198","0.8669694389","0.5600059782","0.0429469548","0.182","4.3855789534","0.223838081","4.0146534852","70.780609002","0.1440487648","0.109","11.015833812","0.9033942559","0.0493778392","2.663543257","2.953315133","0.1141001887","-14265.72967","0.7058911958","75223",NA,"0.6821131732","57.303060341","0.2555867221","3.9149888143","4.2589097723","16.564899535","11.556017796","18.898912115","9.2857142857","0.6199618217","0.505","61894","0.2326558309","0.1190260768","0.2448217921","0.0146863993","0.0222154005","0.0015671955","0.319691731","0.3965166252","0.0487044902","0.5027304747","0.7736028454"
"2807","0.1186440678","0.2318643358","0.0001824152","0.8021993318","0.4720812183","0.0367135695","0.197","3.9778216305","0.2338611449","6.2533500089","92.337682324","0.1414634146","0.127",NA,"0.9598993289",NA,"2.489476446","2.77376162","0.0101903337","-793.0774","0.5453843237","60775",NA,"0.3255411255","31.403138127","0.2778116002","2.3041474654",NA,NA,NA,"35.451455955","22.857142857","0.5090909091","0.448","10964","0.2886720175","0.1338927399","0.0411346224","0.0171470266","0.0098504196","0.0012769062","0.5709595038","0.3589018606","0.0480007634","0.4883254287","0.2131569907"
"2808","0.2307692308","0.1997976339","0.0008020133","0.8972514982","0.5766251729","0.0397220766","0.186","4.5279541905","0.1962259171","15.045554596","65.843158221","0.146021021","0.119","12.088075578","0.9369473684",NA,"2.878731244","3.091973404","0.0312924446","-4103.143","0.7206676077","66911",NA,"0.5299944964","38.715424737","0.2619898074","6.1887570913",NA,"8.4205922779","11.255240721","21.816771441","16.451612903","0.6638857143","0.595","36159","0.2106252938","0.2354047402","0.1589645731","0.0066096961","0.0174783595","0.0009956028","0.1793744296","0.6283359606","0.019428066","0.5122099616","0.514173998"
"2809","0.218487395","0.2968503603","0.0005228172","0.6912641998","0.5359203838","0.0411710576","0.272","5.0934754241","0.2923169197","3.6201459255","41.879645909","0.2398533648","0.16","13.37747088","0.9563468597","0.0944226237","2.883386813","3.239801417","0.1167741783","-16456.24933","0.7066666667","56289",NA,"0.8264503122","69.167570719","0.2584519178","3.9567285432","4.3367037707","6.6300266924","6.4094066783","9.5093986298","14.71810089","0.4935916865","0.51","267780","0.3100642318","0.1021360819","0.0043431175","0.0057173799","0.0063671671","0.0005825678","0.9529165733","0.0359399507","0.1845013323","0.5023676152","0.058596704"
"2810","0.0833333333","0.2357463922","0.0005977429","0.8128697953","0.5258929436","0.0380089653","0.211","5.1015541922","0.2267425586","14.381246854","82.954125889","0.1767213115","0.138","17.605352027","0.9485119048",NA,"2.821865406","3.038539697","0.0776450932","-4835.75054","0.8391056195","57487",NA,"0.687999002","42.803783259","0.3344408301","5.2484254724","4.7983000308","13.801705144","17.262130243","23.648764438","18.139534884","0.5914255469","0.545","41824","0.2545667559","0.1783664881","0.1204332441","0.0082727621","0.0068859985","0.0007651109","0.4411820964","0.4233215379","0.0512053629","0.5034429992","0.4752946837"
"2811","0.0952380952","0.2817337461","0.0006240899","0.8580533024","0.4425332291","0.0392156863","0.218","3.9155539516","0.1847914963","20.296326365","117.74864589","0.1067961165","0.162",NA,NA,NA,"2.891542294","3.283976351","0.101386657","-966.4278875","0.5431637258","55713",NA,"0.5985267035","27.965909091","0.2725396227","3.125",NA,NA,NA,"29.98827731",NA,"0.6546218487","0.424","4807","0.2433950489","0.2128146453","0.0278760141","0.0205949657","0.0083211983","0","0.2587892657","0.6802579571","0.0536324786","0.4982317454","1"
"2812","0.2957746479","0.1785401151","0.0021003554","0.8754971489","0.591093929","0.0390926467","0.207","4.7979768666","0.2957151686","10.225341934","81.265313053","0.148434281","0.155","15.676200494","0.9492788104","0.0732920628","2.740144717","2.798051543","0.1025069563","-1985.03998","0.8443622299","56634",NA,"0.6091652217","43.072797633","0.2468481831","5.905511811","5.5247960429","18.99081631","13.645295102","13.75782544","31.217391304","0.4697479849","0.634","129978","0.2269230177","0.1528566373","0.1047408023","0.0146947945","0.0221037406","0.0017002877","0.2095354598","0.6312606749","0.0159006824","0.4819354045","0.1274835717"
"2813","0.15","0.2381330685","0.0017612681","0.7844421464","0.4541139241","0.0488410596","0.241","4.9170590366","0.2067156348","10.996779515","80.143315105","0.1497005988","0.187",NA,"0.8976190476","0.2221163012","2.575993719","2.692022256","0.0464476218","-4018.8086","0.8677701998","52983",NA,"0.6876130199","29.425170628","0.2638582187","8.5261875761",NA,"16.069589065","17.285813062","20.099380269",NA,"0.4769636268","0.548","12491","0.2105515971","0.1878952846","0.0751741254","0.0164918741","0.0369866304","0.001120807","0.313745897","0.5443119046","0.0333807412","0.49931951","0.260960658"
"2814","0.4705882353","0.2306668535","0.0003971603","0.6748414049","0.333564855","0.0817766708","0.364","5.9035711996","0.3455475947","3.4455601496","52.863103442","0.2023809524","0.194",NA,"0.9090032154",NA,"2.807898643","3.004346287","0.0603175759","-7066.6185","0.6704006612","41648",NA,"0.8443767454",NA,"0.3410007683","6.9875776398",NA,"11.654008572",NA,"20.715416948","14","0.3734185734","0.414","20143","0.237849377","0.1456088964","0.0197090801","0.0069503053","0.0083900114","0.0010425458","0.88234126","0.0868291714","0.0911283557","0.4541031624","0.3559809562"
"2815","0.2314814815","0.1333058008","0.0016398131","0.9410689129","0.7855101405","0.029248461","0.065","3.5732862163","0.1669358121","6.0028676912","43.025313451","0.1256412301","0.101","8.966032779","0.9474060475","0.0589247312","3.108937864","3.214824831","0.0972953827","-1588.6602","0.7210918934","101891",NA,"0.2628564056","37.970693891","0.1960722733","7.7502574386","1.7737016504","12.977115397","9.0366645806","8.4688008378","6.4856230032","0.7467858202","0.694","671418","0.2383239651","0.1291177776","0.0709379254","0.0088082238","0.1032814134","0.0017321549","0.2534069685","0.5459132761","0.0288421074","0.5004274535","0.0915261807"
"2816","0.2619047619","0.1690035346","0.0005309567","0.9075181609","0.6301077037","0.032599492","0.131","4.1129770225","0.1329416702","6.2430497298","75.232985922","0.144913928","0.106","10.366051182","0.9350568182",NA,"2.892608178","3.0671864","0.059362429","-968.937625","0.7118353594","79432",NA,"0.3850958904","30.361465631","0.2345150569","6.6760365425","12.57581214","13.687680676","24.815068655","19.149532123","6","0.6762097864","0.625","52735","0.2320280649","0.167403053","0.0178439367","0.0106570589","0.0083056793","0.0013463544","0.4153218925","0.5447425808","0.0229360691","0.4937138523","0.8731131791"
"2817","0.3","0.2338394115",NA,"0.7247058824","0.4015345269","0.0394769927","0.194","3.2304574688","0.1237396884","6.7430883345","160.59679843","0.1240458015","0.123",NA,"0.9564159292",NA,"2.361351811","2.476383181","0.0958227561","2581.446","0.7278825869","69775",NA,"0.6483909416","31.810656354","0.2419777857","1.8181818182",NA,"44.666533018","38.854064135","60.546014971","8.8888888889","0.4369989723","0.46","7306","0.28113879","0.125376403","0.0210785656","0.0220366822","0.0121817684","0.0010949904","0.6418012592","0.3063235697","0.0891719745","0.4819326581","0.1809780516"
"2818","0.2125","0.2087711435","0.0005874892","0.8702002455","0.5619839417","0.0351199324","0.116","3.9808852858","0.2053057188","10.039880637","86.388610526","0.1307571332","0.128","15.508830634","0.9532608696","0.1368932039","2.898779794","2.99975853","0.0683842085","-2688.820471","0.7878281114","80096",NA,"0.4585040984","54.275174601","0.2488888334","5.3320407174","4.0027302834","17.042275289","14.686063789","25.28040179","10.281690141","0.6803657768","0.6","74895","0.2439548702","0.1553374725","0.0170772415","0.0123239202","0.0073569664","0.0010815141","0.2129915215","0.7398224181","0.0363346734","0.4945056412","0.9050734351"
"2819","0.2692307692","0.2258537804","0.0004908552","0.860942618","0.5040859211","0.0449167397","0.184","4.6146201328","0.2500879765","12.861035422","94.651944987","0.132814837","0.149","13.071420791","0.9636465324",NA,"2.94218785","3.045470102","0.0563694495","-3378.0339","0.7717196618","57504",NA,"0.6051923381","74.738818813","0.2438786867","6.2082139446","3.177316502","21.048446064","17.169422579","28.595848518","18.333333333","0.648697138","0.555","46857","0.1849670273","0.2775038948","0.0414452483","0.0106494227","0.0070640459","0.000768295","0.1139851036","0.8173591993","0.0166628149","0.4962972448","0.8729121602"
"2820","0.2857142857","0.2816922614","0.0004026305","0.6849434291","0.4710703954","0.0404747413","0.181","4.5665109183","0.1823720552","11.831208098","87.717218653","0.1538461538","0.123",NA,"0.9621019108",NA,"2.505855785","2.235947423","0.0525151456","-2206.1135","0.6025335671","62748",NA,"0.6726279185","24.839710445","0.2363103206","2.8449502134",NA,NA,NA,"42.21903234",NA,"0.5651987111","0.466","7451","0.3289491343","0.1187760032","0.0115420749","0.0216078379","0.0068447188","0.0004026305","0.6874245068","0.279828211","0.1187634795","0.4851697759","1"
"2821","0.0666666667","0.2168776968","0.0007237501","0.8810558506","0.6350655431","0.0342694544","0.222","4.6919977191","0.2032273152","12.237859487","111.21614858","0.1201602136","0.137",NA,"0.9462195122",NA,"2.676454806","2.775584725","0.0113472811","-3371.869667","0.580668567","58297",NA,"0.601875","57.055057618","0.2398065081","7.9443892751",NA,"25.713746777","20.018906745","28.495215178","17.777777778","0.6391776571","0.571","17962","0.2358311992","0.2056563857","0.0139182719","0.0141966373","0.0079612515","0.0012248079","0.2048769625","0.755428126","0.0335126189","0.4996102884","0.5195052331"
"2822","0.2","0.2630560928",NA,"0.6558392315","0.3760233918","0.0692139738","0.471","7.5218230653","0.3417163027","0","52.281301663","0.2206823028","0.229",NA,"0.93",NA,"2.748391349","3.038622591",NA,"-18948.12","0.8885725603","39403",NA,"0.881046547",NA,"0.3692104662","2.4610336341",NA,NA,NA,"13.06611454","5.2631578947","0.536565097","0.239","13849","0.3212506318","0.1319228825","0.0035381616","0.0049823092","0.002671673","0.0006498664","0.9503213228","0.0400750957","0.207255916","0.4994584447","0.2121823025"
"2823","0.3181818182","0.2043495046","0.0006398635","0.725523875","0.5685154976","0.0857142857","0.419","4.7650416998","0.5834211451","4.1955108034","75.247178231","0.1442176871","0.216",NA,"0.9051204819",NA,"2.235773555","2.256444931","0.1628346043","-6594.674","0.6516788258","36237",NA,"0.8576890399",NA,"0.3379418826","8.3102493075",NA,NA,NA,"23.340663121",NA,"0.5412855377","0.348","9377","0.2914578223","0.1462088088","0.0092780207","0.0140769969","0.0035192492","0.0020262344","0.9369734457","0.0461768156","0.0586471176","0.4935480431","0.306204757"
"2824","0.2231046931","0.1011386404","0.0038558921","0.9324140436","0.7181721593","0.023165115","0.085","3.7453129158","0.1414045504","3.5440648896","68.189390755","0.1317841819","0.095","18.940531021","0.8803454046","0.0600151866","3.171765766","3.103573072","0.1350784246","-684.2411","0.7151450977","88531",NA,"0.2698465955","69.814614614","0.2534091922","4.5743721886","2.4837261647","21.353572324","12.954053591","8.6817313481","19.037968786","0.7145290569",NA,"3380800","0.2755584477","0.1198532892","0.0121681259","0.0154194274","0.027957584","0.0116250592","0.1514691789","0.7669474681","0.0215780878","0.4921820279","0.1021858922"
"2825","0.2666666667","0.1298487837","0.000818889","0.9228955435","0.7300469484","0.0271871732","0.132","3.3991525884","0.0817724989","0","115.77509945","0.0677200903","0.083",NA,"0.925",NA,"3.658246038","3.504709796","0.025753661","203.9785","0.6695974743","66394",NA,"0.3702995539",NA,"0.2569358677","7.7519379845",NA,"34.979488512","29.685922935",NA,"12","0.7407407407","0.44","7327","0.2868841272","0.1540876211","0.0032755562","0.0219735226","0.0081888904","0.0036850007","0.1347072472","0.828442746","0.0215893431","0.464856012","1"
